,POS Diversity
1425,0.875
1426,1.0
1427,0.75
1428,0.8
1429,0.5483870967741935
1430,0.7222222222222222
1431,0.43243243243243246
1432,0.3409090909090909
1433,0.5833333333333334
1434,0.1791044776119403
1435,0.7142857142857143
1436,0.8461538461538461
1437,0.5454545454545454
1438,0.325
1439,0.425531914893617
1440,0.6
1441,0.875
1442,0.3333333333333333
1443,0.6923076923076923
1444,0.28
1445,0.4117647058823529
1446,0.3090909090909091
1447,0.4827586206896552
1448,0.5263157894736842
1449,0.47058823529411764
1450,0.4418604651162791
1451,0.5714285714285714
1452,0.8333333333333334
1453,0.5882352941176471
1454,0.8
1455,0.42857142857142855
1456,0.6428571428571429
1457,0.8888888888888888
1458,0.6
1459,0.7058823529411765
1460,0.4117647058823529
1461,0.5666666666666667
1462,0.875
1463,0.5
1464,0.55
1465,0.46875
1466,0.5714285714285714
1467,0.6470588235294118
1468,0.6666666666666666
1469,0.3958333333333333
1470,0.2777777777777778
1471,0.2625
1472,0.2923076923076923
1473,0.5
1474,0.24175824175824176
1475,0.24050632911392406
1476,0.6666666666666666
1477,0.3050847457627119
1478,0.2898550724637681
1479,0.75
1480,0.23076923076923078
1481,0.3170731707317073
1482,0.296875
1483,0.4838709677419355
1484,0.5
1485,0.5652173913043478
1486,0.3088235294117647
1487,0.6363636363636364
1488,0.3333333333333333
1489,0.3617021276595745
1490,0.2978723404255319
1491,0.6111111111111112
1492,0.27586206896551724
1493,0.4090909090909091
1494,0.4857142857142857
1495,0.5555555555555556
1496,0.45
1497,0.6363636363636364
1498,0.5238095238095238
1499,0.5555555555555556
1500,0.8571428571428571
1501,0.7272727272727273
1502,0.5
1503,0.875
1504,0.375
1505,0.3695652173913043
1506,0.46153846153846156
1507,0.7272727272727273
1508,0.5238095238095238
1509,0.5333333333333333
1510,0.32
1511,0.5555555555555556
1512,0.5
1513,0.625
1514,0.7272727272727273
1515,0.7692307692307693
1516,0.55
1517,0.6666666666666666
1518,0.6666666666666666
1519,0.34
1520,0.5
1521,0.875
1522,0.875
1523,0.875
1524,0.8333333333333334
1525,1.0
1526,0.4
1527,0.8333333333333334
1528,0.38235294117647056
1529,0.4375
1530,0.7
1531,0.5
1532,0.4318181818181818
1533,1.0
1534,0.25263157894736843
1535,0.7333333333333333
1536,0.5172413793103449
1537,0.425531914893617
1538,1.0
1539,0.3617021276595745
1540,0.55
1541,0.6428571428571429
1542,0.4838709677419355
1543,0.8888888888888888
1544,0.6
1545,0.7142857142857143
1546,0.3783783783783784
1547,0.5714285714285714
1548,0.7222222222222222
1549,0.45454545454545453
1550,0.6
1551,0.288135593220339
1552,0.5652173913043478
1553,0.5769230769230769
1554,0.625
1555,0.5517241379310345
1556,0.5909090909090909
1557,0.5
1558,1.0
1559,0.45161290322580644
1560,0.4186046511627907
1561,0.4473684210526316
1562,0.4418604651162791
1563,0.65
1564,0.5833333333333334
1565,0.45161290322580644
1566,0.7333333333333333
1567,0.375
1568,1.0
1569,0.5909090909090909
1570,0.5428571428571428
1571,0.5416666666666666
1572,0.37037037037037035
1573,0.4857142857142857
1574,0.5384615384615384
1575,0.5925925925925926
1576,0.2972972972972973
1577,0.65
1578,0.3958333333333333
1579,0.43333333333333335
1580,0.36585365853658536
1581,0.5384615384615384
1582,0.5357142857142857
1583,0.6363636363636364
1584,0.6086956521739131
1585,0.5652173913043478
1586,0.5454545454545454
1587,0.9090909090909091
1588,0.5
1589,0.28378378378378377
1590,0.3076923076923077
1591,0.20224719101123595
1592,0.75
1593,0.5263157894736842
1594,0.6923076923076923
1595,0.6190476190476191
1596,0.4444444444444444
1597,0.3902439024390244
1598,0.5
1599,0.38461538461538464
1600,0.4838709677419355
1601,0.36363636363636365
1602,0.21505376344086022
1603,0.6666666666666666
1604,0.5
1605,0.31666666666666665
1606,0.7777777777777778
1607,0.24175824175824176
1608,0.4722222222222222
1609,0.3469387755102041
1610,0.4827586206896552
1611,0.3157894736842105
1612,0.29508196721311475
1613,0.6956521739130435
1614,0.46875
1615,0.29577464788732394
1616,0.3508771929824561
1617,0.6
1618,0.3157894736842105
1619,0.25
1620,0.9090909090909091
1621,0.375
1622,0.47368421052631576
1623,0.34615384615384615
1624,0.375
1625,0.21839080459770116
1626,0.65
1627,1.0
1628,0.875
1629,1.0
1630,0.3389830508474576
1631,0.38095238095238093
1632,0.325
1633,0.5454545454545454
1634,0.7272727272727273
1635,0.7647058823529411
1636,0.328125
1637,0.17834394904458598
1638,0.6363636363636364
1639,0.8
1640,0.36507936507936506
1641,0.7692307692307693
1642,0.4583333333333333
1643,0.8333333333333334
1644,0.4583333333333333
1645,0.33962264150943394
1646,0.26
1647,0.44
1648,1.0
1649,0.2676056338028169
1650,0.8
1651,1.0
1652,0.34782608695652173
1653,0.6923076923076923
1654,0.6153846153846154
1655,0.4186046511627907
1656,0.23170731707317074
1657,0.5588235294117647
1658,0.6666666666666666
1659,0.6470588235294118
1660,0.6666666666666666
1661,0.5416666666666666
1662,0.3333333333333333
1663,1.0
1664,0.3125
1665,0.3018867924528302
1666,0.5263157894736842
1667,0.4166666666666667
1668,0.6470588235294118
1669,0.4
1670,0.44
1671,0.3157894736842105
1672,0.65
1673,0.5
1674,0.8
1675,0.6666666666666666
1676,0.5
1677,0.5384615384615384
1678,0.5384615384615384
1679,0.6875
1680,0.2
1681,0.22330097087378642
1682,0.8333333333333334
1683,0.5
1684,0.3559322033898305
1685,0.6666666666666666
1686,0.4411764705882353
1687,0.42857142857142855
1688,0.6538461538461539
1689,0.2702702702702703
1690,0.2916666666666667
1691,0.37209302325581395
1692,0.7368421052631579
1693,0.2597402597402597
1694,0.6470588235294118
1695,0.4166666666666667
1696,1.0
1697,0.6923076923076923
1698,0.9
1699,0.7
1700,0.9
1701,0.5
1702,0.8823529411764706
1703,0.8
1704,0.5882352941176471
1705,0.3611111111111111
1706,0.31746031746031744
1707,0.3582089552238806
1708,0.391304347826087
1709,0.5333333333333333
1710,0.6428571428571429
1711,0.37777777777777777
1712,0.5
1713,1.0
1714,0.19166666666666668
1715,0.2876712328767123
1716,0.3404255319148936
1717,0.56
1718,0.6538461538461539
1719,0.5294117647058824
1720,0.55
1721,0.5909090909090909
1722,0.6
1723,0.6
1724,0.4
1725,0.4166666666666667
1726,0.46153846153846156
1727,0.8
1728,0.47619047619047616
1729,0.4
1730,1.0
1731,0.425
1732,0.47058823529411764
1733,0.8
1734,1.0
1735,0.5333333333333333
1736,0.2857142857142857
1737,0.27419354838709675
1738,0.25757575757575757
1739,0.41025641025641024
1740,0.5
1741,0.55
1742,0.5
1743,0.625
1744,0.6666666666666666
1745,0.9
1746,0.5454545454545454
1747,0.5769230769230769
1748,0.631578947368421
1749,0.8571428571428571
1750,0.42424242424242425
1751,0.75
1752,0.2804878048780488
1753,0.32653061224489793
1754,0.631578947368421
1755,0.6666666666666666
1756,0.4857142857142857
1757,0.875
1758,0.4722222222222222
1759,0.2702702702702703
1760,0.6153846153846154
1761,0.32786885245901637
1762,0.2833333333333333
1763,0.8
1764,0.4583333333333333
1765,0.34285714285714286
1766,0.5333333333333333
1767,0.3333333333333333
1768,1.0
1769,0.75
1770,0.45454545454545453
1771,0.4117647058823529
1772,0.6206896551724138
1773,1.0
1774,0.38235294117647056
1775,0.6
1776,0.6875
1777,0.375
1778,0.4
1779,0.25
1780,0.3888888888888889
1781,0.358974358974359
1782,0.40625
1783,0.9090909090909091
1784,0.7142857142857143
1785,0.3387096774193548
1786,0.1323529411764706
1787,0.40540540540540543
1788,0.3114754098360656
1789,0.26666666666666666
1790,0.47619047619047616
1791,0.3469387755102041
1792,1.0
1793,0.34782608695652173
1794,0.37254901960784315
1795,0.6666666666666666
1796,0.4482758620689655
1797,0.40540540540540543
1798,0.4
1799,0.5238095238095238
1800,0.3783783783783784
1801,0.4074074074074074
1802,0.7777777777777778
1803,0.5789473684210527
1804,0.8
1805,0.265625
1806,0.48
1807,0.8888888888888888
1808,0.19626168224299065
1809,0.7333333333333333
1810,0.42105263157894735
1811,0.375
1812,0.4444444444444444
1813,0.5714285714285714
1814,0.45454545454545453
1815,0.8181818181818182
1816,0.5625
1817,0.5652173913043478
1818,0.6666666666666666
1819,0.8571428571428571
1820,0.3684210526315789
1821,0.42424242424242425
1822,0.3103448275862069
1823,0.3617021276595745
1824,0.31343283582089554
1825,0.3333333333333333
1826,0.7142857142857143
1827,0.42424242424242425
1828,0.40540540540540543
1829,0.40540540540540543
1830,1.0
1831,0.7083333333333334
1832,0.4666666666666667
1833,0.5454545454545454
1834,1.0
1835,0.55
1836,0.75
1837,0.6923076923076923
1838,0.6923076923076923
1839,0.6
1840,0.36363636363636365
1841,0.8333333333333334
1842,0.7142857142857143
1843,0.6666666666666666
1844,0.6428571428571429
1845,0.7142857142857143
1846,0.6
1847,0.40625
1848,0.6
1849,0.48148148148148145
1850,1.0
1851,0.5
1852,1.0
1853,0.4074074074074074
1854,0.3958333333333333
1855,0.48
1856,0.36363636363636365
1857,0.75
1858,0.38095238095238093
1859,0.6470588235294118
1860,0.7272727272727273
1861,0.5714285714285714
1862,1.0
1863,0.7
1864,0.8571428571428571
1865,0.6153846153846154
1866,0.4827586206896552
1867,0.8
1868,0.75
1869,1.0
1870,0.2625
1871,0.5238095238095238
1872,0.7
1873,0.38235294117647056
1874,0.64
1875,0.3877551020408163
1876,0.5
1877,0.5714285714285714
1878,0.6111111111111112
1879,1.0
1880,0.7777777777777778
1881,0.6190476190476191
1882,0.9
1883,0.5161290322580645
1884,0.5909090909090909
1885,0.6
1886,0.6666666666666666
1887,1.0
1888,0.7777777777777778
1889,0.5384615384615384
1890,0.6551724137931034
1891,1.0
1892,0.5333333333333333
1893,0.21052631578947367
1894,0.55
1895,0.55
1896,0.5882352941176471
1897,0.3
1898,0.9
1899,0.5555555555555556
1900,0.45161290322580644
1901,0.7777777777777778
1902,0.2876712328767123
1903,0.1891891891891892
1904,0.5151515151515151
1905,0.5769230769230769
1906,0.25333333333333335
1907,0.6470588235294118
1908,0.4489795918367347
1909,0.4583333333333333
1910,0.5217391304347826
1911,0.55
1912,0.6
1913,0.6666666666666666
1914,0.6666666666666666
1915,0.3404255319148936
1916,0.4473684210526316
1917,0.6842105263157895
1918,0.7058823529411765
1919,0.6666666666666666
1920,0.4482758620689655
1921,0.7142857142857143
1922,0.5416666666666666
1923,0.7333333333333333
1924,0.5263157894736842
1925,0.7222222222222222
1926,0.8
1927,0.75
1928,0.4090909090909091
1929,0.5625
1930,0.6666666666666666
1931,0.5882352941176471
1932,0.8571428571428571
1933,0.6111111111111112
1934,0.4
1935,0.40476190476190477
1936,0.6
1937,0.17777777777777778
1938,0.8181818181818182
1939,0.7272727272727273
1940,1.0
1941,0.8
1942,0.5
1943,0.6666666666666666
1944,0.8
1945,0.75
1946,1.0
1947,0.6111111111111112
1948,0.32142857142857145
1949,0.32
1950,0.5909090909090909
1951,0.375
1952,0.24509803921568626
1953,0.5
1954,0.5882352941176471
1955,0.25609756097560976
1956,0.32142857142857145
1957,0.4827586206896552
1958,0.2894736842105263
1959,0.45714285714285713
1960,0.6
1961,0.45
1962,0.5882352941176471
1963,0.34146341463414637
1964,0.4838709677419355
1965,0.46153846153846156
1966,0.5789473684210527
1967,0.5294117647058824
1968,0.5652173913043478
1969,0.48484848484848486
1970,0.5
1971,0.42105263157894735
1972,0.5882352941176471
1973,0.5714285714285714
1974,0.39473684210526316
1975,0.45454545454545453
1976,0.5
1977,0.3235294117647059
1978,0.42857142857142855
1979,0.7142857142857143
1980,0.6
1981,0.6666666666666666
1982,0.5172413793103449
1983,0.45454545454545453
1984,0.6666666666666666
1985,0.24468085106382978
1986,0.5454545454545454
1987,0.7777777777777778
1988,0.7777777777777778
1989,0.5882352941176471
1990,0.8333333333333334
1991,0.6666666666666666
1992,0.65
1993,0.26865671641791045
1994,0.8
1995,0.7857142857142857
1996,0.8571428571428571
1997,1.0
1998,1.0
1999,0.875
2000,0.5769230769230769
2001,0.6666666666666666
2002,0.2962962962962963
2003,0.5384615384615384
2004,0.4166666666666667
2005,0.6923076923076923
2006,0.8333333333333334
2007,0.23684210526315788
2008,0.42857142857142855
2009,0.5625
2010,0.9166666666666666
2011,0.6666666666666666
2012,0.8181818181818182
2013,0.5483870967741935
2014,0.3673469387755102
2015,0.8888888888888888
2016,0.3333333333333333
2017,0.2
2018,0.36363636363636365
2019,0.625
2020,0.55
2021,0.2857142857142857
2022,0.4
2023,0.75
2024,0.7222222222222222
2025,0.2894736842105263
2026,1.0
2027,0.5294117647058824
2028,0.36363636363636365
2029,0.4722222222222222
2030,0.5714285714285714
2031,0.7
2032,0.5714285714285714
2033,0.3673469387755102
2034,0.6923076923076923
2035,0.8571428571428571
2036,0.55
2037,0.9090909090909091
2038,0.8333333333333334
2039,0.6923076923076923
2040,0.4666666666666667
2041,0.55
2042,0.5882352941176471
2043,0.8888888888888888
2044,0.6428571428571429
2045,1.0
2046,0.7647058823529411
2047,0.4
2048,0.48484848484848486
2049,0.3469387755102041
2050,0.45714285714285713
2051,0.29411764705882354
2052,0.24096385542168675
2053,0.31746031746031744
2054,0.2777777777777778
2055,0.25
2056,0.2619047619047619
2057,0.3783783783783784
2058,1.0
2059,0.5555555555555556
2060,0.42857142857142855
2061,0.358974358974359
2062,0.48484848484848486
2063,0.6875
2064,0.625
2065,0.4166666666666667
2066,1.0
2067,0.43333333333333335
2068,0.4
2069,0.8666666666666667
2070,0.4146341463414634
2071,0.6296296296296297
2072,0.5333333333333333
2073,0.4418604651162791
2074,0.9090909090909091
2075,0.20238095238095238
2076,0.3333333333333333
2077,0.42424242424242425
2078,0.5384615384615384
2079,0.4444444444444444
2080,0.4473684210526316
2081,1.0
2082,0.5714285714285714
2083,0.7
2084,0.42857142857142855
2085,0.5862068965517241
2086,0.42857142857142855
2087,0.26229508196721313
2088,0.37777777777777777
2089,0.8235294117647058
2090,0.7272727272727273
2091,1.0
2092,0.8571428571428571
2093,0.5789473684210527
2094,0.8571428571428571
2095,0.4827586206896552
2096,0.4857142857142857
2097,0.6666666666666666
2098,0.9
2099,0.5161290322580645
2100,0.36666666666666664
2101,0.5
2102,0.35185185185185186
2103,0.5357142857142857
2104,0.6666666666666666
2105,0.4827586206896552
2106,0.5454545454545454
2107,0.3181818181818182
2108,0.41025641025641024
2109,0.75
2110,0.30303030303030304
2111,0.6666666666666666
2112,0.7692307692307693
2113,0.5416666666666666
2114,0.16326530612244897
2115,0.4827586206896552
2116,0.30434782608695654
2117,0.45161290322580644
2118,0.5333333333333333
2119,0.5
2120,0.2564102564102564
2121,0.8666666666666667
2122,0.4827586206896552
2123,0.5833333333333334
2124,0.46875
2125,0.5625
2126,0.47619047619047616
2127,0.5652173913043478
2128,0.8
2129,0.8181818181818182
2130,0.47619047619047616
2131,0.5263157894736842
2132,0.3114754098360656
2133,0.2923076923076923
2134,0.75
2135,0.4074074074074074
2136,0.39655172413793105
2137,0.2676056338028169
2138,0.25
2139,0.8571428571428571
2140,1.0
2141,0.4
2142,0.52
2143,0.4666666666666667
2144,0.8333333333333334
2145,0.5238095238095238
2146,0.7142857142857143
2147,0.5454545454545454
2148,1.0
2149,0.6
2150,0.4186046511627907
2151,0.3404255319148936
2152,0.5263157894736842
2153,0.5862068965517241
2154,0.7
2155,0.6875
2156,0.6
2157,1.0
2158,0.5555555555555556
2159,0.8461538461538461
2160,1.0
2161,0.4838709677419355
2162,0.5714285714285714
2163,0.5172413793103449
2164,0.5714285714285714
2165,0.4666666666666667
2166,0.625
2167,0.5151515151515151
2168,0.38461538461538464
2169,0.40476190476190477
2170,0.7777777777777778
2171,0.8
2172,0.3333333333333333
2173,0.2786885245901639
2174,0.4482758620689655
2175,0.45161290322580644
2176,0.3333333333333333
2177,0.7777777777777778
2178,0.4318181818181818
2179,0.45161290322580644
2180,1.0
2181,0.3137254901960784
2182,0.3541666666666667
2183,0.53125
2184,0.3488372093023256
2185,0.45454545454545453
2186,0.5
2187,0.5151515151515151
2188,0.6666666666666666
2189,0.9
2190,0.5714285714285714
2191,0.4375
2192,0.3333333333333333
2193,0.46875
2194,0.6
2195,0.3541666666666667
2196,0.5172413793103449
2197,0.25806451612903225
2198,0.7333333333333333
2199,0.375
2200,0.6842105263157895
2201,0.6666666666666666
2202,0.5789473684210527
2203,0.296875
2204,0.3333333333333333
2205,0.3508771929824561
2206,0.7777777777777778
2207,0.8571428571428571
2208,0.22950819672131148
2209,0.7142857142857143
2210,0.7692307692307693
2211,0.75
2212,0.8333333333333334
2213,0.47368421052631576
2214,0.8888888888888888
2215,0.5652173913043478
2216,0.5882352941176471
2217,0.47058823529411764
2218,0.5384615384615384
2219,0.631578947368421
2220,0.5
2221,0.2676056338028169
2222,1.0
2223,0.5217391304347826
2224,0.16666666666666666
2225,0.37777777777777777
2226,0.7222222222222222
2227,0.358974358974359
2228,0.375
2229,0.6666666666666666
2230,0.5862068965517241
2231,0.75
2232,0.5714285714285714
2233,0.9090909090909091
2234,0.3275862068965517
2235,0.625
2236,0.9090909090909091
2237,0.5714285714285714
2238,0.34615384615384615
2239,0.5172413793103449
2240,0.8888888888888888
2241,0.5172413793103449
2242,0.44
2243,0.6190476190476191
2244,0.39215686274509803
2245,0.3108108108108108
2246,0.5714285714285714
2247,1.0
2248,0.5555555555555556
2249,0.8333333333333334
2250,0.6
2251,0.3684210526315789
2252,0.3275862068965517
2253,0.33962264150943394
2254,0.3333333333333333
2255,0.2835820895522388
2256,0.52
2257,0.3829787234042553
2258,0.32653061224489793
2259,0.35714285714285715
2260,0.38636363636363635
2261,0.5172413793103449
2262,0.8
2263,0.65
2264,0.3783783783783784
2265,0.3181818181818182
2266,0.5333333333333333
2267,0.5217391304347826
2268,0.6666666666666666
2269,0.5416666666666666
2270,0.4375
2271,0.8333333333333334
2272,0.5294117647058824
2273,0.4090909090909091
2274,1.0
2275,0.7692307692307693
2276,0.43243243243243246
2277,0.34285714285714286
2278,0.3673469387755102
2279,0.8461538461538461
2280,0.4444444444444444
2281,0.18548387096774194
2282,0.4642857142857143
2283,0.8888888888888888
2284,0.4
2285,0.4166666666666667
2286,0.7058823529411765
2287,0.4444444444444444
2288,0.7692307692307693
2289,0.43902439024390244
2290,0.5
2291,0.5555555555555556
2292,0.5483870967741935
2293,0.8888888888888888
2294,0.32432432432432434
2295,0.3508771929824561
2296,0.7692307692307693
2297,0.3939393939393939
2298,0.5416666666666666
2299,0.2345679012345679
2300,0.21428571428571427
2301,0.21176470588235294
2302,0.26865671641791045
2303,0.5357142857142857
2304,0.4
2305,0.48717948717948717
